,FIPS,COUNTY,RPL_THEMES,pres_r,n,State,pres_r_norm
35,39071,Highland,0.6898,79.6,2.0,OH,0.25570189527786696
36,39073,Hocking,0.4685,67.3,2.0,OH,0.2161901702537745
37,39075,Holmes,0.436,17.0,0.0,OH,0.05460970125281079
38,39077,Huron,0.4325,68.9,2.0,OH,0.22132990684227435
39,39079,Jackson,0.7726,89.2,1.0,OH,0.28654031480886605
40,39081,Jefferson,0.5494,80.1,4.0,OH,0.25730806296177317
41,39083,Knox,0.2943,37.0,3.0,OH,0.11885640860905879
42,39085,Lake,0.1293,51.5,6.0,OH,0.16543527144233858
43,39087,Lawrence,0.5583,62.8,3.0,OH,0.20173466109861868
44,39089,Licking,0.229,47.9,2.0,OH,0.15387086411821393
45,39091,Logan,0.3169,62.1,1.0,OH,0.19948602634115
46,39093,Lorain,0.5089,50.1,9.0,OH,0.1609380019274012
47,39095,Lucas,0.6876,73.6,11.0,OH,0.23642788307099258
48,39097,Madison,0.3382,56.6,1.0,OH,0.18181818181818182
49,39099,Mahoning,0.5889,67.9,10.0,OH,0.21811757147446195
50,39101,Marion,0.6414,83.0,5.0,OH,0.26662383552842917
51,39103,Medina,0.0102,42.4,3.0,OH,0.13620301959524572
52,39105,Meigs,0.6787,41.9,1.0,OH,0.13459685191133952
53,39107,Mercer,0.051,36.7,0.0,OH,0.11789270799871507
54,39109,Miami,0.1191,47.7,1.0,OH,0.15322839704465147
55,39111,Monroe,0.443,29.2,0.0,OH,0.09380019274012207
56,39113,Montgomery,0.6726,63.2,12.0,OH,0.20301959524574364
57,39115,Morgan,0.5659,32.0,0.0,OH,0.10279473176999679
58,39117,Morrow,0.192,40.0,2.0,OH,0.12849341471249598
59,39119,Muskingum,0.5981,71.1,3.0,OH,0.22839704465146157
60,39121,Noble,0.4293,15.9,0.0,OH,0.05107613234821715
61,39123,Ottawa,0.1541,51.4,1.0,OH,0.16511403790555734
62,39125,Paulding,0.2885,24.1,0.0,OH,0.07741728236427883
63,39127,Perry,0.5545,59.4,2.0,OH,0.19081272084805653
64,39129,Pickaway,0.2818,51.5,0.0,OH,0.16543527144233858
65,39131,Pike,0.7994,75.1,0.0,OH,0.24124638612271118
66,39133,Portage,0.2455,43.1,4.0,OH,0.13845165435271442
67,39135,Preble,0.1691,48.4,0.0,OH,0.15547703180212014
68,39137,Putnam,0.0153,29.1,1.0,OH,0.09347895920334083
69,39139,Richland,0.6169,51.6,4.0,OH,0.1657565049791198
70,39141,Ross,0.7255,65.6,4.0,OH,0.2107292001284934
71,39143,Sandusky,0.3987,56.4,3.0,OH,0.18117571474461933
72,39145,Scioto,0.8347,78.8,3.0,OH,0.2531320269836171
73,39147,Seneca,0.3755,51.5,3.0,OH,0.16543527144233858
74,39149,Shelby,0.1892,53.1,0.0,OH,0.17057500803083842
75,39151,Stark,0.3666,65.4,5.0,OH,0.21008673305493095
76,39153,Summit,0.3334,51.8,11.0,OH,0.16639897205268228
77,39155,Trumbull,0.464,72.3,4.0,OH,0.23225184709283647
78,39157,Tuscarawas,0.3443,53.1,1.0,OH,0.17057500803083842
79,39159,Union,0.0771,51.4,2.0,OH,0.16511403790555734
80,39161,Van Wert,0.1697,47.6,0.0,OH,0.15290716350787023
81,39163,Vinton,0.7229,17.7,1.0,OH,0.05685833601027947
82,39165,Warren,0.0478,47.3,3.0,OH,0.1519434628975265
83,39167,Washington,0.3497,88.6,3.0,OH,0.2846129135881786
84,39169,Wayne,0.479,40.7,3.0,OH,0.13074204946996468
85,39171,Williams,0.2691,37.9,1.0,OH,0.12174751044008994
86,39173,Wood,0.1662,38.0,1.0,OH,0.12206874397687117
87,39175,Wyandot,0.2274,35.1,0.0,OH,0.11275297141021523
