,FIPS,COUNTY,RPL_THEMES,pres_r,n,State,pres_r_norm
49,47099,Lawrence,0.8318,111.2,0.0,TN,0.35721169290073884
50,47101,Lewis,0.6363,116.7,6.0,TN,0.37487953742370705
51,47103,Lincoln,0.6777,84.9,0.0,TN,0.27272727272727276
52,47105,Loudon,0.3863,75.4,0.0,TN,0.24221008673305494
53,47107,McMinn,0.6551,113.6,1.0,TN,0.3649212977834886
54,47109,McNairy,0.7172,124.6,0.0,TN,0.40025698682942495
55,47111,Macon,0.6927,87.6,0.0,TN,0.2814005782203662
56,47113,Madison,0.7124,99.5,3.0,TN,0.31962736909733375
57,47115,Marion,0.5061,70.5,0.0,TN,0.22646964343077416
58,47117,Marshall,0.6099,99.6,1.0,TN,0.31994860263411495
59,47119,Maury,0.3949,97.5,2.0,TN,0.31320269836170894
60,47121,Meigs,0.4933,35.0,0.0,TN,0.11243173787343398
61,47123,Monroe,0.6478,122.5,0.0,TN,0.39351108255701894
62,47125,Montgomery,0.5172,68.5,3.0,TN,0.22004497269514936
63,47127,Moore,0.0914,6.2,0.0,TN,0.019916479280436876
64,47129,Morgan,0.7494,59.3,0.0,TN,0.19049148731127527
65,47131,Obion,0.7694,94.1,1.0,TN,0.3022807581111468
66,47133,Overton,0.4576,90.6,0.0,TN,0.2910375843238034
67,47135,Perry,0.6799,85.9,0.0,TN,0.2759396080950851
68,47137,Pickett,0.4153,89.1,0.0,TN,0.2862190812720848
69,47139,Polk,0.4904,102.4,0.0,TN,0.32894314166398975
70,47141,Putnam,0.6182,108.6,3.0,TN,0.3488596209444266
71,47143,Rhea,0.8207,122.7,0.0,TN,0.3941535496305814
72,47145,Roane,0.3844,106.5,1.0,TN,0.34211371667202056
73,47147,Robertson,0.4287,103.8,0.0,TN,0.33344041117892703
74,47149,Rutherford,0.3268,70.8,5.0,TN,0.22743334404111787
75,47151,Scott,0.7637,123.8,0.0,TN,0.397687118535175
76,47153,Sequatchie,0.572,125.1,0.0,TN,0.40186315451333116
77,47155,Sevier,0.6111,85.8,0.0,TN,0.27561837455830385
78,47157,Shelby,0.7847,54.7,11.0,TN,0.17571474461933825
79,47159,Smith,0.2608,95.4,0.0,TN,0.30645679408930293
80,47161,Stewart,0.4086,49.3,0.0,TN,0.15836813363315128
81,47163,Sullivan,0.5411,125.1,6.0,TN,0.40186315451333116
82,47165,Sumner,0.2057,70.2,1.0,TN,0.22550594282043046
83,47167,Tipton,0.45,86.7,1.0,TN,0.27850947638933504
84,47169,Trousdale,0.522,111.3,0.0,TN,0.35753292643752005
85,47171,Unicoi,0.7981,120.0,0.0,TN,0.38548024413748794
86,47173,Union,0.6672,61.2,0.0,TN,0.19659492451011887
87,47175,Van Buren,0.6025,0.1,0.0,TN,0.00032123353678124
88,47177,Warren,0.8322,117.9,1.0,TN,0.3787343398650819
89,47179,Washington,0.4589,84.1,11.0,TN,0.2701574044330228
90,47181,Wayne,0.7624,117.1,0.0,TN,0.37616447157083194
91,47183,Weakley,0.6583,105.9,0.0,TN,0.3401863154513331
92,47185,White,0.5984,101.4,0.0,TN,0.32573080629617734
93,47187,Williamson,0.021,44.4,1.0,TN,0.14262769033087053
94,47189,Wilson,0.1465,69.3,2.0,TN,0.22261484098939927
