,FIPS,COUNTY,RPL_THEMES,pres_r,n,State,pres_r_norm
61,20123,Mitchell,0.2844,87.2,0.0,KS,0.28011564407324124
62,20125,Montgomery,0.8029,103.1,1.0,KS,0.33119177642145836
63,20127,Morris,0.2436,0.1,0.0,KS,0.00032123353678124
64,20129,Morton,0.408,105.3,0.0,KS,0.33825891423064564
65,20131,Nemaha,0.0962,23.4,0.0,KS,0.07516864760681015
66,20133,Neosho,0.658,87.5,0.0,KS,0.281079344683585
67,20135,Ness,0.15,107.7,0.0,KS,0.34596851911339543
68,20137,Norton,0.2975,81.8,1.0,KS,0.2627690330870543
69,20139,Osage,0.2341,0.0,0.0,KS,0.0001
70,20141,Osborne,0.0723,147.1,0.0,KS,0.47253453260520395
71,20143,Ottawa,0.0271,0.0,0.0,KS,0.0001
72,20145,Pawnee,0.2866,35.3,0.0,KS,0.1133954384837777
73,20147,Phillips,0.242,64.3,0.0,KS,0.20655316415033728
74,20149,Pottawatomie,0.1487,0.0,0.0,KS,0.0001
75,20151,Pratt,0.3873,137.6,0.0,KS,0.44201734661098613
76,20153,Rawlins,0.136,64.3,0.0,KS,0.20655316415033728
77,20155,Reno,0.5866,84.4,1.0,KS,0.27112110504336656
78,20157,Republic,0.0605,0.1,0.0,KS,0.00032123353678124
79,20159,Rice,0.4252,32.2,0.0,KS,0.10343719884355927
80,20161,Riley,0.4373,59.1,0.0,KS,0.1898490202377128
81,20163,Rooks,0.142,0.1,0.0,KS,0.00032123353678124
82,20165,Rush,0.0783,50.7,0.0,KS,0.16286540314808867
83,20167,Russell,0.2392,0.0,0.0,KS,0.0001
84,20169,Saline,0.4162,118.3,1.0,KS,0.38001927401220686
85,20171,Scott,0.3061,87.9,1.0,KS,0.2823642788307099
86,20173,Sedgwick,0.5357,84.8,10.0,KS,0.27240603919049144
87,20175,Seward,0.9111,91.8,0.0,KS,0.29489238676517826
88,20177,Shawnee,0.5099,78.8,2.0,KS,0.2531320269836171
89,20179,Sheridan,0.0685,64.3,0.0,KS,0.20655316415033728
90,20181,Sherman,0.4984,65.8,0.0,KS,0.21137166720205589
91,20183,Smith,0.0503,109.1,0.0,KS,0.3504657886283328
92,20185,Stafford,0.2777,64.3,0.0,KS,0.20655316415033728
93,20187,Stanton,0.4965,90.6,1.0,KS,0.2910375843238034
94,20189,Stevens,0.6739,20.2,0.0,KS,0.06488917442981047
95,20191,Sumner,0.2223,53.5,0.0,KS,0.17185994217796338
96,20193,Thomas,0.0704,84.3,0.0,KS,0.27079987150658524
97,20195,Trego,0.0389,122.5,0.0,KS,0.39351108255701894
98,20197,Wabaunsee,0.0532,64.3,0.0,KS,0.20655316415033728
99,20199,Wallace,0.143,37.6,0.0,KS,0.12078380982974622
100,20201,Washington,0.1481,83.2,0.0,KS,0.26726630260199163
101,20203,Wichita,0.4678,64.3,0.0,KS,0.20655316415033728
102,20205,Wilson,0.6366,80.1,0.0,KS,0.25730806296177317
103,20207,Woodson,0.4398,64.3,0.0,KS,0.20655316415033728
104,20209,Wyandotte,0.9242,57.2,3.0,KS,0.18374558303886926
